id,name,price,image,category,quantity,source,productUrl
2727,Lay's American Style Cream & Onion Potato Chips,₹25,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982782/blinkit_store/m9ojm1j9e4jjip07izqs.webp,chips,58 g,Blinkit,https://blinkit.com/
2728,Let's Try Rock Salt Potato Chips / Wafers,₹36,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982783/blinkit_store/isp24opzuxdissxotljg.webp,chips,52 g,Blinkit,https://blinkit.com/
2729,Lay's West Indies Hot n Sweet Chilli Flavour Potato Chips,₹25,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982785/blinkit_store/bsk3eoso4fg6myvj8gyx.webp,chips,58 g,Blinkit,https://blinkit.com/
2730,Lay's Classic Salted Potato Chips,₹20,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982787/blinkit_store/muzaqj8mrrt7zov1ac3w.webp,chips,51 g,Blinkit,https://blinkit.com/
2731,Lay's Crispz Herb & Onion Potato Chips,₹20,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982788/blinkit_store/xxqiv6uf1uyaecndosoj.webp,chips,50.8 g,Blinkit,https://blinkit.com/
2732,Red Rock Deli Kettle Chips (Basil Thai) No Palm Oil Snacks,₹51,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982790/blinkit_store/kjwsirw2vukvms0vj20k.webp,chips,58 g,Blinkit,https://blinkit.com/
2733,Snackible Peri Peri Ragi Chips,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982793/blinkit_store/wwgsc3m8uuiuifzsoiuf.webp,chips,57 g,Blinkit,https://blinkit.com/
2734,Lay's Sizzling Hot Potato Chips,₹20,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982798/blinkit_store/vwfxdqfkydgumitp0qod.webp,chips,52.9 g,Blinkit,https://blinkit.com/
2735,Lay's Chile Limon Flavour Potato Chips,₹25,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982800/blinkit_store/aqmaeiwveljfnfkgikvn.webp,chips,58 g,Blinkit,https://blinkit.com/
2736,Red Rock Deli Baked Chips (Greek Salad) 40% Less Fat Snacks,₹51,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982802/blinkit_store/vzakhdovjoihsxmjon7k.webp,chips,53 g,Blinkit,https://blinkit.com/
2737,Lay's Spanish Tomato Tango Flavour Chips,₹25,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982804/blinkit_store/lzgy1yvcuawr0xkt1u93.webp,chips,58 g,Blinkit,https://blinkit.com/
2738,Haldiram's Classic Salted Potato Chips,₹34,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982806/blinkit_store/e0ns0e9ryzh02xfihd8l.webp,chips,89 g,Blinkit,https://blinkit.com/
2739,Uncle Chipps Plain Salted Potato Chips,₹20,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982809/blinkit_store/w9a8rhsxyxrrftjqpvsw.webp,chips,53 g,Blinkit,https://blinkit.com/
2740,"4700BC Korean Popcorn (Kimchi Flavour, Jumbo Size)",₹48,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982812/blinkit_store/rexnexz5bhy6ktqifhop.webp,chips,48 g,Blinkit,https://blinkit.com/
2741,SuperYou Multigrain Super Masala Chips,₹38,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982819/blinkit_store/je3nqp4st4fl4mrblbte.webp,chips,40 g,Blinkit,https://blinkit.com/
2742,Haldiram's Pudina Treat Potato Chips,₹34,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982822/blinkit_store/ig7acs09aghe5xz1iyhf.webp,chips,95 g,Blinkit,https://blinkit.com/
2743,Troovy Healthy High Protein Ragi Chips,₹65,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982823/blinkit_store/ru2qjxi4pkmy95yidkgt.webp,chips,70 g,Blinkit,https://blinkit.com/
2744,4700BC Jumbo Cheese Popcorn,₹48,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982825/blinkit_store/z82ntmq8nvvfk0o2x3t2.webp,chips,45 g,Blinkit,https://blinkit.com/
2745,Chheda's Yellow Rock Salt Banana Chips,₹73,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982827/blinkit_store/mjepmyasgipadosruflq.webp,chips,170 g,Blinkit,https://blinkit.com/
2746,Bingo Original Style Chilli Potato Chips,₹19,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982829/blinkit_store/op7j7loyce6pyvmgrwo9.webp,chips,43 g,Blinkit,https://blinkit.com/
2747,Let's Try Lite Snacks Rock Salt Potato Chips,₹33,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982831/blinkit_store/ml1ho5tukgcnk1phs1jz.webp,chips,45 g,Blinkit,https://blinkit.com/
2748,Too Yumm Bhoot Potato Chips Spicy Chilli Snacks - Pack of 2,₹87,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982833/blinkit_store/xocerx6hyeqzyxwbdltb.webp,chips,2 x 79 g,Blinkit,https://blinkit.com/
2750,Beyond Snack Original style Nendran Banana Chips,₹56,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982835/blinkit_store/rszoveooomd9rovueazl.webp,chips,75 g,Blinkit,https://blinkit.com/
2751,Bingo Mad Angles Pizza-aaaah Chips,₹20,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982836/blinkit_store/ragd9qdkokluwzlj0zpb.webp,chips,60 g,Blinkit,https://blinkit.com/
2752,BRB Potato Popped Chips (Spicy Chipotle Flavour),₹37,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982838/blinkit_store/rhcen5j5jalqfvgbrzeq.webp,chips,51 g,Blinkit,https://blinkit.com/
2753,Troovy Healthy High Protein Mix Veggie Chips,₹65,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982840/blinkit_store/jeoeqiwk8ngytwkqhuyr.webp,chips,70 g,Blinkit,https://blinkit.com/
2754,SuperYou Multigrain Sour Cream & Onion Chips,₹38,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982843/blinkit_store/xbuypptlxy7zjljqpyuo.webp,chips,40 g,Blinkit,https://blinkit.com/
2755,Sweet Karam Coffee Nendran Banana Chips,₹60,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982845/blinkit_store/ilhht3dddmps20fisamz.webp,chips,65 g,Blinkit,https://blinkit.com/
2756,Unibic Kerala Banana Chips Classic Salted,₹62,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982847/blinkit_store/auv77m119v9yua7o7bjo.webp,chips,100 g,Blinkit,https://blinkit.com/
2757,Farmley Makha Shaka Crisps - Masala Stix Healthy Snacks,₹29,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982849/blinkit_store/rlodpliogavfolgujyg4.webp,chips,33 g,Blinkit,https://blinkit.com/
2758,Pringles Sour Cream & Onion Potato Chips (40 g),₹51,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982851/blinkit_store/s9voicj1tcdfce5jg1rn.webp,chips,40 g,Blinkit,https://blinkit.com/
2759,Doritos Sweet Chilli Flavour Nachos,₹39,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982853/blinkit_store/xlrmnftawf24bplld8sy.webp,chips,75 g,Blinkit,https://blinkit.com/
2760,Crax Biggies Swiss Cheese Puffs Snacks,₹37,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982856/blinkit_store/qygwcbbssy36jqgj0oit.webp,chips,70 g,Blinkit,https://blinkit.com/
2761,Lo Foods Gluten Free Millet Ragi Chips,₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982858/blinkit_store/dolqnlrez4tka3kogf5f.webp,chips,75 g,Blinkit,https://blinkit.com/
2762,Let's Try Lite Snack Rock Salt Potato Sticks,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982860/blinkit_store/uurdcy8zvznxsdursgvo.webp,chips,57 g,Blinkit,https://blinkit.com/
2763,Cornitos Cheese & Herbs Nachos Chips,₹57,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982862/blinkit_store/jdhieqiiseiupk67fpkk.webp,chips,78 g,Blinkit,https://blinkit.com/
2764,Crax Crunchy Pipes Salted Puffs Snacks,₹37,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982864/blinkit_store/rddo7xkgpmdassozrbto.webp,chips,73 g,Blinkit,https://blinkit.com/
2765,Chheda's Long Masala Banana Chips,₹76,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982866/blinkit_store/uhfcgrevpjqlzvzh5a70.webp,chips,170 g,Blinkit,https://blinkit.com/
2766,Let's Try Vrat Mota Chips / Aloo Chips,₹43,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982868/blinkit_store/uvfvplffp9yhcaif6dw0.webp,chips,57 g,Blinkit,https://blinkit.com/
2767,Pringles Pizza Flavour Potato Chips - Crispy Snack,₹89,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982869/blinkit_store/qqbvbxxiyzc4chp3ap1x.webp,chips,102 g,Blinkit,https://blinkit.com/
2768,DOKi Murg Mughlai Chicken Jerky for Humans,₹199,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982871/blinkit_store/lreck41bqmd0z02xalsc.webp,chips,30 g,Blinkit,https://blinkit.com/
2769,Cornitos Sizzlin Jalapeno Nachos Chips,₹57,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982873/blinkit_store/rcjph9iw32azhaij6g4z.webp,chips,78 g,Blinkit,https://blinkit.com/
2770,Pringles Original Potato Chips - Crispy Snack,₹51,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982875/blinkit_store/mbkxadjdnzptvwmmdgwx.webp,chips,40 g,Blinkit,https://blinkit.com/
2771,Piknik Classic Tomato Chilli Soya Sticks,₹43,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982877/blinkit_store/umgumyzmv8thdmzidz0n.webp,chips,50 g,Blinkit,https://blinkit.com/
2772,DOKi Karnataka Nati Chicken Jerky,₹199,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982879/blinkit_store/cocbn13lgw0wbcpprfup.webp,chips,30 g,Blinkit,https://blinkit.com/
2773,Chheda's Golden Rock Salt Potato Chips,₹77,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982881/blinkit_store/qqee4njxkvajv8occexj.webp,chips,170 g,Blinkit,https://blinkit.com/
2774,Troovy Healthy High Protein Moong Dal Chips,₹65,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982883/blinkit_store/qjjygb0k2dixf4eieaud.webp,chips,70 g,Blinkit,https://blinkit.com/
2775,Beyond Snack Peri Peri Nendran Banana Chips,₹56,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982885/blinkit_store/guxq1zozuiaozvpj3aic.webp,chips,75 g,Blinkit,https://blinkit.com/
2776,Crax Zero Masala Potato Chips - No Palm Oil,₹45,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982888/blinkit_store/aamc43y2cwlit4ms03wc.webp,chips,70 g,Blinkit,https://blinkit.com/
2777,DOKi Portuguese Peri Peri Chicken Chips,₹86,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982890/blinkit_store/nbf1ehfqbnfbbecisptv.webp,chips,30 g,Blinkit,https://blinkit.com/
2778,BRB Pudina Punch Rice Popped Chips,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982892/blinkit_store/igehhxryvpu0yvknpvm6.webp,chips,54 g,Blinkit,https://blinkit.com/
2779,Crax Masala Punch Potato Chips Snacks,₹27,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982894/blinkit_store/i8wkj1rjie7smwtbalwj.webp,chips,85 g,Blinkit,https://blinkit.com/
2780,Crax Crunchy Pipes Masala Puffs Snacks,₹37,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982897/blinkit_store/unmp1bkn8i0oshjylrw9.webp,chips,70 g,Blinkit,https://blinkit.com/
2781,Beyond Snack Rock Salt Nendran Banana Chips,₹69,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982899/blinkit_store/dcbniqytfxox0wdtpw4m.webp,chips,80 g,Blinkit,https://blinkit.com/
2782,Pringles Sour Cream & Onion Potato Chips,₹114,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982901/blinkit_store/ohwkva4h7gfsduw4fk0c.webp,chips,141 g,Blinkit,https://blinkit.com/
2783,Troovy The Healthy High Protein Potato Chips - Masala,₹45,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982903/blinkit_store/um5ayjxa8db2bibobjdq.webp,chips,40 g,Blinkit,https://blinkit.com/
2784,Crax Natkhat Classic Wheat Puffs Snacks,₹37,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982905/blinkit_store/zpmqxlheppdbvz7h7adf.webp,chips,88 g,Blinkit,https://blinkit.com/
2785,Haldiram's Sour Cream & Onion Chips,₹34,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982908/blinkit_store/kv8gfjlimiiiowibdqlk.webp,chips,95 g,Blinkit,https://blinkit.com/
2786,Pringles Desi Masala Tadka Potato Chips - Crispy Snack,₹101,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982909/blinkit_store/ihhqt8wzji3kqoobljd0.webp,chips,102 g,Blinkit,https://blinkit.com/
2787,Pringles Scorchin’ Red Hot Chilli Potato Chips,₹51,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982911/blinkit_store/vjqt6mapshyxj4dhnk9z.webp,chips,40 g,Blinkit,https://blinkit.com/
2788,"4700BC Himalayan Salt Caramel Popcorn, Gourmet",₹48,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982913/blinkit_store/qi2emzmcc21q1ybvaqbb.webp,chips,60 g,Blinkit,https://blinkit.com/
2789,Uncle Chipps Spicy Treat Potato Chips,₹39,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982915/blinkit_store/phn14j88rsarcthqssa9.webp,chips,80 g,Blinkit,https://blinkit.com/
2790,Doritos Cheese Nachos,₹39,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982917/blinkit_store/ooqvrled2krtrca29bc9.webp,chips,75 g,Blinkit,https://blinkit.com/
2791,Chheda's Salt-n-Pepper Banana Chips - 170 g,₹68,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982919/blinkit_store/mxzzpfyuopt3ghpfrahm.webp,chips,170 g,Blinkit,https://blinkit.com/
2792,Crax Truffle Fries (Black Truffle & Parmesan Cheese),₹30,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982921/blinkit_store/jtppg8stshqmvbwphhv9.webp,chips,55 g,Blinkit,https://blinkit.com/
2793,SuperYou Multigrain Pudina Chips,₹38,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982923/blinkit_store/fxuxkporgusgjkv1pgla.webp,chips,40 g,Blinkit,https://blinkit.com/
2794,Garden Yellow Banana Chips,₹59,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982926/blinkit_store/twte3nnj0xkoghomciz8.webp,chips,150 g,Blinkit,https://blinkit.com/
2795,BRB Classic Salted Rice Popped Chips,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982928/blinkit_store/kqznjppuzbhz6nftlabi.webp,chips,54 g,Blinkit,https://blinkit.com/
2796,Yellow Diamond Cream N Onion Potato Chips,₹24,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982930/blinkit_store/ldds9r3u7nrxtzocfbxw.webp,chips,85 g,Blinkit,https://blinkit.com/
2797,Bingo Original Style Chilli Sprinkled Potato Chips,₹37,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982932/blinkit_store/srqrcvv4guukunxgtoqi.webp,chips,85 g,Blinkit,https://blinkit.com/
2798,Pringles Grab 'N' Go Desi Masala Tadka Potato Chips,₹51,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982934/blinkit_store/w9t9igww7lf9fhz5iosn.webp,chips,40 g,Blinkit,https://blinkit.com/
2799,SuperYou Multigrain Cheese & Tomato Chips,₹38,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982936/blinkit_store/csdvqehurp2mvnnc3bg3.webp,chips,40 g,Blinkit,https://blinkit.com/
2800,Yellow Diamond Classic Salted Potato Chips,₹24,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982938/blinkit_store/iiwrcmyu6h3sibab3pkw.webp,chips,85 g,Blinkit,https://blinkit.com/
2801,Snackible Desi Masala Ragi Chips,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982941/blinkit_store/iwkfbdkau24lwj0ql5p7.webp,chips,57 g,Blinkit,https://blinkit.com/
2802,Garden Sabudana Chivda Namkeen,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982944/blinkit_store/teamlgrrqikymbgar5r9.webp,chips,145 g,Blinkit,https://blinkit.com/
2803,Kettle Studio Rock Sea Salt & English Vinegar Potato Chips,₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982946/blinkit_store/i4vffqame6pd5gyyghzw.webp,chips,113 g,Blinkit,https://blinkit.com/
2804,Yellow Diamond Sizzling Cheese Potato Chips,₹28,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982948/blinkit_store/yt6u5lbcfz34idd87weq.webp,chips,85 g,Blinkit,https://blinkit.com/
2805,Lay's American Style Cream & Onion Flavour Potato Chips - Buy 2 Get 1 Free,₹96,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982950/blinkit_store/u4xks1vqqjxaaidbyxk0.webp,chips,2 x 80 g + 80 g,Blinkit,https://blinkit.com/
2806,Pringles Peri Peri Chips - Crispy Snack,₹89,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982951/blinkit_store/weaupw1ic8gtvegyz7ha.webp,chips,102 g,Blinkit,https://blinkit.com/
2807,Too Yumm Classic Salted Banana Chips (No Palm Oil),₹49,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982954/blinkit_store/mj8nmx2dumnszyw95w8r.webp,chips,75 g,Blinkit,https://blinkit.com/
2808,Yellow Diamond Piri Piri Chips,₹28,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982955/blinkit_store/xag3xmd0836mwpgqf19n.webp,chips,85 g,Blinkit,https://blinkit.com/
2809,The Baker's Dozen Multigrain Protein Masala Mania Chips,₹28,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982958/blinkit_store/v6esrjf6gmuup99fn62j.webp,chips,45 g,Blinkit,https://blinkit.com/
2810,Kettle Studio Crushed Peprika with Exotic Spices Potato Chips,₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982960/blinkit_store/raz3jfsuvhf5orwgu2qe.webp,chips,113 g,Blinkit,https://blinkit.com/
2811,Kettle Studio Himalayan Pink Salt Potato Chips,₹47,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982963/blinkit_store/oryg4wka0vmunqkzt6nr.webp,chips,60 g,Blinkit,https://blinkit.com/
2812,Yellow Diamond Naga Spicy Punch Potato Chips,₹28,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982964/blinkit_store/glqxowvvdparcljfo7y3.webp,chips,85 g,Blinkit,https://blinkit.com/
2813,Kettle Studio Sharp Jalapenos & Cream Cheese Potato Chips,₹47,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982967/blinkit_store/my2yiolfygkfvgmfirkh.webp,chips,60 g,Blinkit,https://blinkit.com/
2814,Pringles Scorchin’ Potato Chips (Red Hot Chilli),₹101,No Image Found,chips,102 g,Blinkit,https://blinkit.com/
2815,Too Yumm Baked Dahi Papdi Chaat Multigrain Chips,₹29,No Image Found,chips,70 g,Blinkit,https://blinkit.com/
2816,Crax Pasta Crunch Chinese Tadka Puffs,₹24,No Image Found,chips,70 g,Blinkit,https://blinkit.com/
2817,BRB Peri Peri Rice Popped Chips,₹35,No Image Found,chips,54 g,Blinkit,https://blinkit.com/
2818,Open Secret Beetroot Healthy Chips,₹49,No Image Found,chips,40 g,Blinkit,https://blinkit.com/
2819,Sweet Karam Coffee Kerala Tapioca Chips - Indian Masala,₹59,No Image Found,chips,65 g,Blinkit,https://blinkit.com/
2820,103.5 g,₹153,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982969/blinkit_store/rhhafi9twew6x668phjb.webp,chocolate,N/A,Blinkit,https://blinkit.com/
2821,Cadbury Dairy Milk Chocolate Bar Cricket Pack,₹26,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982971/blinkit_store/buuwlzsihlsnttk4ppwp.webp,chocolate,26 g,Blinkit,https://blinkit.com/
2822,Nestle KitKat 4 Fingers Choco Coated Wafer Bar,₹30,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982973/blinkit_store/vcod3q1yra6ypcsa777t.webp,chocolate,38.5 g,Blinkit,https://blinkit.com/
2823,Kinder Joy Super Mario 20 g,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982975/blinkit_store/wp1d1ugb07uwq9sjw3wi.webp,chocolate,20 g,Blinkit,https://blinkit.com/
2824,Cadbury Dairy Milk Silk Oreo Milk Chocolate Bar,₹98,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982977/blinkit_store/srmptfs2imowdavne7ic.webp,chocolate,58.5 g,Blinkit,https://blinkit.com/
2825,Nestle Munch Max Choco Coated Crunchy Wafer Bar,₹20,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982978/blinkit_store/yzkz8madkjxfkh20cpmk.webp,chocolate,38.5 g,Blinkit,https://blinkit.com/
2827,Nestle Milkybar Choo Strawberry Flavoured ShareBag,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982980/blinkit_store/rdd1bnn41e810e3rrgxa.webp,chocolate,99 g,Blinkit,https://blinkit.com/
2828,Cadbury Dairy Milk Milkinis Milk Chocolate Bar,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982982/blinkit_store/ww7hucnt7maer8md7exu.webp,chocolate,34 g,Blinkit,https://blinkit.com/
2829,The Divine Foods Hot Chocolate Instant Milk Mix,₹299,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982984/blinkit_store/jeerfshtwpq3unzlaowz.webp,chocolate,200 g,Blinkit,https://blinkit.com/
2830,Amul Dark Chocolate Bar,₹45,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982986/blinkit_store/ybl2izqeo5gb3phjs0zd.webp,chocolate,35 g,Blinkit,https://blinkit.com/
2831,Cadbury Bournville Rich Cocoa 70% Dark Chocolate Bar,₹123,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982988/blinkit_store/tg2oxxyraevbjtwtrdpo.webp,chocolate,75 g,Blinkit,https://blinkit.com/
2832,Hershey's Hazelnut Syrup,₹94,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982989/blinkit_store/sb2kkguu48drupyr9ahv.webp,chocolate,180 g,Blinkit,https://blinkit.com/
2833,Cadbury Dairy Milk Silk Milk Chocolate Bar,₹96,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982991/blinkit_store/ezw5yjr16vo6lun7fyji.webp,chocolate,60 g,Blinkit,https://blinkit.com/
2834,133.2 g,₹96,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982993/blinkit_store/tvczydv1axkmihii3bxy.webp,chocolate,N/A,Blinkit,https://blinkit.com/
2835,4700BC Nutty Tuxedo Chocolate Gourmet Popcorn Tin,₹381,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982995/blinkit_store/fvhjmvjoan1wjr5ozlec.webp,chocolate,375 g,Blinkit,https://blinkit.com/
2836,250 g,₹127,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982997/blinkit_store/kmj8b4wh1g1uqrbmnafi.webp,chocolate,N/A,Blinkit,https://blinkit.com/
2837,Ferrero Rocher Chocolate Gift Pack (4 pieces),₹169,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778982999/blinkit_store/zqr4c0d8hba8zruvx0kt.webp,chocolate,50 g,Blinkit,https://blinkit.com/
